348334778	38.8868302	121.5279122
348334818	38.8876138	121.5454553
348334826	38.8863832	121.5238233
348334834	38.8857193	121.5235864
352894817	38.8835782	121.5398555
352894818	38.8847857	121.5385239
352894819	38.8861144	121.5370731
352894820	38.8862444	121.5369269
352894821	38.8871804	121.5359045
352894822	38.8910159	121.5332733
352894823	38.8930143	121.5320744
352894824	38.8836512	121.5401592
352894826	38.8835817	121.5404189
352894827	38.8834973	121.5405276
352894828	38.8832957	121.5406176
352894829	38.8830435	121.5405096
352894831	38.8829187	121.5402565
352894832	38.8829201	121.5400170
352894833	38.8830032	121.5398203
352894834	38.8833398	121.5396687
352894835	38.8834889	121.5397453
352894836	38.8809627	121.5409317
352894837	38.8781278	121.5420101
352894838	38.8762466	121.5427616
352894839	38.8756333	121.5427731
352894840	38.8743725	121.5426976
352894841	38.8743680	121.5427912
352894842	38.8741679	121.5439190
352894843	38.8749314	121.5424630
352894844	38.8748532	121.5424022
352894845	38.8745419	121.5420266
352894846	38.8745610	121.5424279
352894847	38.8744886	121.5430429
352894848	38.8747962	121.5431600
352894849	38.8748545	121.5431246
352894850	38.8749385	121.5430626
352894851	38.8747078	121.5423738
352894852	38.8735072	121.5455735
352894853	38.8744666	121.5434538
364618891	38.8730145	121.5468235
364618894	38.8723831	121.5493500
364618895	38.8723279	121.5498720
364618896	38.8723455	121.5503338
364618897	38.8727300	121.5510494
364618899	38.8734465	121.5520658
364618900	38.8740811	121.5529541
364618901	38.8749437	121.5542781
364618902	38.8756337	121.5558996
364618904	38.8759242	121.5568984
364618909	38.8761674	121.5576219
364618910	38.8766661	121.5587499
364618912	38.8779594	121.5614505
364618913	38.8792630	121.5626033
364618914	38.8798666	121.5631124
364618920	38.8804613	121.5647586
364618926	38.8815225	121.5695474
364618929	38.8816520	121.5716060
364618939	38.8846809	121.5797718
370359842	38.9239574	121.6355347
373168318	38.8740346	121.5291535
373168322	38.8748173	121.5298347
373168329	38.8760117	121.5308641
373168335	38.8789950	121.5331159
373185795	38.8661670	121.5302757
373188760	38.8779703	121.5362311
373188783	38.8775916	121.5376835
373188794	38.8775372	121.5379036
373188807	38.8773313	121.5387871
373188819	38.8774177	121.5392986
373188831	38.8778060	121.5408298
373190809	38.8736424	121.5156083
373190819	38.8724405	121.5156462
373190858	38.8707403	121.5172219
373190868	38.8704512	121.5186429
373190882	38.8699695	121.5199917
373190896	38.8697548	121.5209313
373190927	38.8697504	121.5217311
373190940	38.8696887	121.5222474
373190954	38.8693804	121.5229334
373190978	38.8675455	121.5260162
373190987	38.8666688	121.5275921
373191001	38.8665134	121.5279805
373191015	38.8662915	121.5292457
373191028	38.8662360	121.5298339
373198647	38.8759546	121.5197294
373198655	38.8755636	121.5195402
373198663	38.8753800	121.5193510
373198671	38.8752483	121.5193468
373198679	38.8745840	121.5195444
373198687	38.8740248	121.5198387
373198696	38.8737178	121.5201372
373198704	38.8735329	121.5202466
373198713	38.8729905	121.5204189
373198721	38.8728248	121.5204158
373198733	38.8701525	121.5205547
373198744	38.8752692	121.5192184
373198756	38.8752789	121.5193734
373198767	38.8752288	121.5192919
373198779	38.8752543	121.5192303
373198787	38.8753265	121.5191996
373198795	38.8753776	121.5192303
373198806	38.8754031	121.5192919
373198819	38.8753776	121.5193536
373198834	38.8753160	121.5193791
373203681	38.8739866	121.5268105
373203686	38.8739603	121.5273993
373203721	38.8735980	121.5282932
373203739	38.8838522	121.5411209
373203749	38.8844689	121.5419586
373203759	38.8851437	121.5426266
373203769	38.8858085	121.5433659
373203793	38.8871100	121.5449146
373203798	38.8884071	121.5463808
373203810	38.8902174	121.5483341
373203855	38.8921229	121.5504553
373203880	38.8941222	121.5536055
373203890	38.8944554	121.5542119
373203896	38.8947158	121.5550239
374100659	38.8916600	121.5803470
374100678	38.8774166	121.5423217
374100689	38.8777957	121.5432150
374100698	38.8799498	121.5444192
374100708	38.8801758	121.5447471
374100720	38.8809957	121.5488268
374100731	38.8807147	121.5515759
374100739	38.8807230	121.5517354
374100750	38.8810055	121.5519193
374100759	38.8814654	121.5517354
374100770	38.8818201	121.5518077
374100781	38.8821092	121.5521427
374100792	38.8831932	121.5538705
374100799	38.8835676	121.5544420
374100819	38.8746102	121.5188994
374100830	38.8733583	121.5188171
374100844	38.8754569	121.5167068
374100855	38.8796368	121.5574994
374100880	38.8811347	121.5569519
374100907	38.8819802	121.5566500
374100929	38.8859822	121.5552230
374100966	38.8883019	121.5549192
374100985	38.8911236	121.5576920
374100997	38.8922594	121.5576635
374101006	38.8998064	121.5570249
374101017	38.9006028	121.5571136
374101025	38.9046397	121.5584738
374101033	38.9088950	121.5610015
374101047	38.9147171	121.5648021
374101066	38.8874687	121.5234663
374101094	38.8864504	121.5238030
374101113	38.8799595	121.5223249
374101126	38.8810245	121.5223121
374101145	38.8822563	121.5222736
374101154	38.8837447	121.5222479
374101161	38.8845017	121.5222864
374101166	38.8849251	121.5223249
374101173	38.8851176	121.5224789
374101178	38.8852445	121.5226451
374101185	38.8854088	121.5230195
374101193	38.8855927	121.5235516
374101198	38.8809805	121.5196853
374101205	38.8809908	121.5205475
374101211	38.8799540	121.5205475
374101218	38.8799540	121.5214714
374101224	38.8799745	121.5232472
374101230	38.8799951	121.5248382
374101235	38.8800156	121.5259160
374101242	38.8800156	121.5273325
374101251	38.8801593	121.5214611
374101267	38.8791645	121.5214803
374101274	38.8782090	121.5214919
374101279	38.8777368	121.5218204
374101286	38.8776034	121.5220564
374101292	38.8792192	121.5248208
374101299	38.8792264	121.5232485
374101318	38.8845590	121.5235790
374101333	38.8845592	121.5247316
374101345	38.8831785	121.5247780
374101356	38.8817478	121.5248151
374101365	38.8806571	121.5248279
374101371	38.8788221	121.5248717
374106330	38.8759657	121.5236639
374106345	38.8753465	121.5247960
374106354	38.8751456	121.5253993
374106368	38.8749733	121.5259763
374106383	38.8745401	121.5263639
374106388	38.8762613	121.5233486
374106397	38.8764668	121.5231711
374106409	38.8775050	121.5221922
374106446	38.8775077	121.5245761
374106454	38.8785999	121.5245596
374106461	38.8790433	121.5260213
374106516	38.8791583	121.5266454
374106541	38.8807411	121.5259146
374106567	38.8811722	121.5259146
374106588	38.8817676	121.5259146
374106612	38.8831739	121.5258735
374106635	38.8849291	121.5258633
374106647	38.8877725	121.5257298
374106660	38.8883576	121.5255861
374106681	38.8889837	121.5254219
374106705	38.8896262	121.5250556
374106727	38.8874645	121.5250934
374106733	38.8873208	121.5242620
374106754	38.8875672	121.5229583
374106777	38.8874850	121.5222501
374106799	38.8872798	121.5217163
374106825	38.8868692	121.5212749
374106835	38.8767004	121.5376900
374106842	38.8753885	121.5364885
374106922	38.8743266	121.5356852
374106928	38.8739738	121.5356692
374106939	38.8735568	121.5356852
374106944	38.8731398	121.5358937
375721984	38.8873773	121.5405339
375721995	38.8871815	121.5405576
375722006	38.8853358	121.5423515
375722016	38.8874424	121.5420404
375722033	38.8871663	121.5420642
375722053	38.8859609	121.5432050
375722074	38.8875309	121.5441195
375722096	38.8834267	121.5414833
375722110	38.8827304	121.5421994
375722128	38.8817384	121.5422848
375722141	38.8810420	121.5425870
375722155	38.8808515	121.5426527
375722169	38.8813705	121.5438877
375722184	38.8836435	121.5418775
375722197	38.8839851	121.5425213
375722210	38.8830326	121.5424687
375722219	38.8822114	121.5428038
375722229	38.8800309	121.5412376
375722240	38.8801954	121.5422323
375722251	38.8806988	121.5423422
375722261	38.8793602	121.5422683
375722283	38.8795081	121.5430813
375722294	38.8808055	121.5431059
375726884	38.8781074	121.5446451
375726900	38.8788911	121.5481469
375726907	38.8792959	121.5501528
375726913	38.8794727	121.5502336
375726920	38.8806387	121.5497981
375726928	38.8837206	121.5476792
375726934	38.8811480	121.5487773
375726941	38.8808297	121.5486921
375726947	38.8802294	121.5489179
375726956	38.8799704	121.5478494
375726965	38.8772675	121.5487110
375726972	38.8770124	121.5488071
375726984	38.8767206	121.5510592
375726995	38.8762690	121.5521267
375727006	38.8811291	121.5489078
375727013	38.8809108	121.5489077
375727020	38.8754007	121.5197324
375727026	38.8742675	121.5204715
375727031	38.8727401	121.5213501
375727037	38.8724034	121.5215801
375727044	38.8722802	121.5212023
375727051	38.8726162	121.5208769
375727056	38.8801488	121.5088628
375727060	38.8823878	121.5070107
375727086	38.8857115	121.5070902
375727092	38.8868063	121.5068605
375727098	38.8877892	121.5062916
375727105	38.8884847	121.5062402
375727112	38.8891048	121.5061296
375727120	38.8908336	121.5047305
375727127	38.8913357	121.5039567
375727134	38.8929741	121.5020732
375727142	38.8932799	121.5017893
375727152	38.8936866	121.5015658
375727160	38.8939230	121.5013635
375727166	38.8941570	121.5010804
375727173	38.8803078	121.5089144
375727209	38.8858721	121.5100714
375731919	38.8692410	121.5327694
375731928	38.8675501	121.5364287
375731937	38.8688067	121.5374623
375731944	38.8685460	121.5378372
375731953	38.8681163	121.5384059
375731961	38.8683935	121.5387857
375731968	38.8687117	121.5385393
375731976	38.8690512	121.5378027
375731987	38.8693140	121.5369525
375732001	38.8697341	121.5363467
375732017	38.8700707	121.5351013
375732030	38.8701733	121.5344129
375732044	38.8743003	121.5275081
375732057	38.8747419	121.5278977
375732076	38.8752457	121.5277581
375732094	38.8698239	121.5384799
375732106	38.8752128	121.5261052
375732129	38.8816303	121.5239887
375732144	38.8824105	121.5239887
375732164	38.8824105	121.5236520
375732184	38.8825336	121.5235371
375732208	38.8827307	121.5234632
375732216	38.8831906	121.5267479
375732223	38.8831988	121.5276512
375732230	38.8832399	121.5286202
375732239	38.8820323	121.5289218
375732252	38.8840801	121.5236268
375732263	38.8837182	121.5237542
375732273	38.8828165	121.5238398
375732284	38.8823509	121.5232825
375732293	38.8822590	121.5228883
375732307	38.8849377	121.5267315
375732317	38.8849459	121.5274705
375732328	38.8826137	121.5277744
375732339	38.8823756	121.5277826
375732350	38.8818897	121.5280154
375732362	38.8815023	121.5284355
375732373	38.8809557	121.5291211
375732384	38.8824926	121.5264872
375732391	38.8818870	121.5265590
375732402	38.8813121	121.5265795
375732411	38.8820102	121.5284450
375732420	38.8820452	121.5293704
375732429	38.8804771	121.5291625
375732438	38.8791642	121.5283707
375732448	38.8783302	121.5279730
375732457	38.8779325	121.5279217
375732465	38.8775604	121.5279217
375736686	38.8787991	121.4940464
375736696	38.8784608	121.4935266
375736709	38.8779681	121.4930175
375736720	38.8776396	121.4929189
375736731	38.8774791	121.4928458
375736740	38.8774363	121.4925097
375736753	38.8775624	121.4923260
375736764	38.8779817	121.4918770
375736776	38.8780330	121.4914505
375736788	38.8778973	121.4912754
375736799	38.8765708	121.4907204
375736811	38.8756988	121.4902730
375736824	38.8747330	121.4875240
375736834	38.8737760	121.4862527
375736844	38.8735300	121.4846219
375736855	38.8733331	121.4819831
375736867	38.8732164	121.4802646
375741707	38.8769719	121.4993067
375741716	38.8768451	121.4991753
375741725	38.8766676	121.4990025
375741736	38.8763373	121.4989078
375741748	38.8756225	121.4979618
375741757	38.8756265	121.4977711
375741768	38.8757282	121.4975643
375741783	38.8760477	121.4972921
375741792	38.8766202	121.4967846
375741801	38.8775670	121.4956701
375741810	38.8767175	121.4946472
375741821	38.8768358	121.4937967
375741832	38.8769743	121.4930926
375741841	38.8779495	121.4979723
375741851	38.8773747	121.4983500
375741859	38.8772022	121.4983500
375741870	38.8770955	121.4975699
375741878	38.8774075	121.4972743
375741889	38.8777524	121.4969869
375741895	38.8782780	121.4958290
375741905	38.8783683	121.4953692
375741914	38.8782287	121.4948025
375741922	38.8779659	121.4945069
375741930	38.8775143	121.4941867
375741939	38.8771037	121.4938500
375741949	38.8732508	121.5174794
375741959	38.8724622	121.5175950
375741970	38.8718753	121.5176231
375741987	38.8728704	121.5340863
375742004	38.8727801	121.5335772
375742022	38.8726240	121.5332405
375742040	38.8714887	121.5326952
375742060	38.8712154	121.5329487
375742080	38.8705637	121.5333689
375742100	38.8705247	121.5339315
375742119	38.8737655	121.5335328
375742129	38.8723859	121.5342226
375742139	38.8721691	121.5344197
375742149	38.8717618	121.5350569
375772999	38.8773322	121.5332359
375773008	38.8765726	121.5335233
375773016	38.8761312	121.5334001
375773025	38.8784736	121.5298362
375773033	38.8784736	121.5303125
375773042	38.8784736	121.5307477
375773050	38.8783422	121.5311501
375773057	38.8782519	121.5315849
375773072	38.8781944	121.5320616
375773092	38.8781205	121.5327678
375773110	38.8775457	121.5293846
375773131	38.8768969	121.5293928
375773149	38.8762400	121.5294010
375773181	38.8762400	121.5298608
375773201	38.8762316	121.5307557
375773216	38.8775602	121.5307431
375773236	38.8769127	121.5307515
375773250	38.8775602	121.5298350
375773269	38.8769211	121.5298350
375773286	38.8778987	121.5303185
375773295	38.8778987	121.5299663
375773304	38.8775689	121.5288706
375773312	38.8753353	121.5289428
375773321	38.8753402	121.5302376
375773327	38.8756703	121.5298625
375773336	38.8757068	121.5305745
375777595	38.8843428	121.5379721
375777607	38.8834374	121.5376247
375777618	38.8831678	121.5375937
375777629	38.8830595	121.5374873
375777643	38.8848387	121.5325163
375777653	38.8855397	121.5340501
375777663	38.8856553	121.5340753
375777673	38.8857602	121.5345065
375777693	38.8846243	121.5355006
375777702	38.8839478	121.5363936
375777712	38.8837099	121.5364960
375777723	38.8834640	121.5369162
375777735	38.8835127	121.5371965
375777755	38.8850857	121.5563098
375777767	38.8855435	121.5567638
375777792	38.8886612	121.5597183
375777800	38.8954244	121.5576884
375777807	38.8969479	121.5592710
375777814	38.8972185	121.5596788
375777867	38.8982521	121.5664404
375777892	38.8984446	121.5678717
375777909	38.8986441	121.5685626
375777933	38.8990296	121.5690910
375777958	38.9001015	121.5697454
375777977	38.9004570	121.5704999
375777999	38.9040329	121.5749216
375778010	38.9067570	121.5784929
375778021	38.9068837	121.5787598
375778031	38.9069200	121.5789928
375778039	38.9069058	121.5796539
375778050	38.9069093	121.5807795
375779692	38.8872491	121.5381478
375779705	38.8870735	121.5381466
375779716	38.8860332	121.5382324
375779729	38.8855117	121.5397549
375779741	38.8871278	121.5396723
375779753	38.8873310	121.5396536
375779765	38.8871129	121.5389328
375779776	38.8872929	121.5389253
375781228	38.8737578	121.5409133
375781242	38.8712712	121.5418799
375781387	38.8729907	121.5382792
375781401	38.8722014	121.5376347
375781429	38.8710285	121.5376921
375790196	38.8766367	121.5083669
375790209	38.8763031	121.5083603
375790228	38.8752682	121.5086834
375790238	38.8749930	121.5085512
375790250	38.8747363	121.5081776
375790259	38.8746071	121.5080552
375790270	38.8742302	121.5082154
375790280	38.8741101	121.5084184
375790292	38.8734848	121.5101291
375790299	38.8731190	121.5100353
375790398	38.8730013	121.5098215
375790420	38.8729040	121.5094819
375790424	38.8724458	121.5094253
375790427	38.8719611	121.5097472
375790456	38.8710935	121.5096007
375790460	38.8701097	121.5087832
375790465	38.8689637	121.5081854
375790470	38.8682880	121.5079595
375790473	38.8677016	121.5072879
375790476	38.8670379	121.5070939
375790479	38.8772855	121.5081475
375790482	38.8766549	121.5082197
375790487	38.8763168	121.5056254
375790491	38.8755783	121.5076706
375790499	38.8756173	121.5073592
375790503	38.8757343	121.5068896
375790511	38.8764960	121.5047561
375790523	38.8770712	121.5394673
375790535	38.8767616	121.5397351
375790539	38.8753417	121.5396568
375790542	38.8751110	121.5396196
375790545	38.8749316	121.5396299
375790548	38.8747717	121.5399212
375790551	38.8748405	121.5410978
375790556	38.8753621	121.5376283
375790560	38.8751339	121.5410964
375790563	38.8742650	121.5413333
375790566	38.8756945	121.5413950
375790569	38.8758137	121.5416356
375790572	38.8761504	121.5416274
375790575	38.8773493	121.5411676
375790579	38.8748037	121.5376858
375790581	38.8734617	121.5382650
376534974	38.9003277	121.5671930
376535014	38.9006180	121.5630333
376535050	38.9005342	121.5619363
376535086	38.9003516	121.5604460
376535121	38.9003931	121.5598683
376535172	38.9015425	121.5574120
376535342	38.8948733	121.5803984
376535403	38.8953787	121.5804652
376535436	38.8964806	121.5809574
376535473	38.8982862	121.5818701
376535506	38.8989834	121.5823604
376535557	38.8995505	121.5829521
376535598	38.9016234	121.5860877
376544937	38.8765083	121.5452592
376544970	38.8761915	121.5455857
376545025	38.8759436	121.5457686
376545065	38.8756356	121.5457794
376545105	38.8753812	121.5456121
376545140	38.8751898	121.5453444
376545183	38.8751293	121.5451738
376545245	38.8751058	121.5448476
376545301	38.8752126	121.5444681
376545337	38.8753765	121.5442188
376545378	38.8756079	121.5441013
376545414	38.8758516	121.5440858
376545460	38.8760912	121.5442530
376545507	38.8762755	121.5441935
376545550	38.8761352	121.5435851
376545595	38.8760631	121.5432704
376545628	38.8755567	121.5434289
376545671	38.8752181	121.5435859
376545712	38.8749790	121.5438287
376545742	38.8747326	121.5442239
376545773	38.8746160	121.5446569
376546275	38.8746228	121.5452179
376546302	38.8746807	121.5454636
376546329	38.8750249	121.5461237
376546365	38.8751244	121.5462082
376546388	38.8753708	121.5462000
376546423	38.8766190	121.5457546
376546455	38.8789676	121.5461836
376546488	38.8768703	121.5469763
376546522	38.8771399	121.5458127
376546559	38.8766688	121.5459877
376546593	38.8769375	121.5425266
376546626	38.8769783	121.5427680
376546658	38.8767511	121.5428648
376546691	38.8768633	121.5432772
376546752	38.8742274	121.5453612
376546829	38.8742789	121.5455991
376546860	38.8741873	121.5459457
376546907	38.8739957	121.5461556
376546960	38.8737572	121.5462172
376547003	38.8735648	121.5461929
376547032	38.8731915	121.5471475
376547090	38.8731521	121.5473703
376547141	38.8731988	121.5476100
376547178	38.8734156	121.5476757
376547223	38.8738795	121.5473265
376547261	38.8739040	121.5465523
376624428	38.8872383	121.5105746
376624462	38.8877079	121.5107294
376624501	38.8880262	121.5112634
376624543	38.8883058	121.5112377
376624579	38.8887425	121.5109614
376624618	38.8892520	121.5108367
376624656	38.8907639	121.5090503
376624690	38.8909175	121.5087926
376624713	38.8919407	121.5085638
376625022	38.8928335	121.5082122
376625046	38.8932338	121.5080685
376625080	38.8935315	121.5078119
376625098	38.8938283	121.5073890
376625124	38.8940016	121.5069751
376625154	38.8942087	121.5064902
376625180	38.8948454	121.5064056
376625212	38.8953297	121.5062927
376625289	38.8859950	121.5091254
376625328	38.8859721	121.5095932
376625358	38.8747711	121.5113970
376625406	38.8758153	121.5105663
376625450	38.8759934	121.5105260
376625483	38.8780813	121.5110000
376625518	38.8778711	121.5122054
376625547	38.8766802	121.5119436
377951023	38.8929782	121.5318878
377951038	38.8909355	121.5330580
377951069	38.8886054	121.5345772
377951088	38.8881743	121.5335609
377951112	38.8883337	121.5332491
377951133	38.8884020	121.5332753
377951153	38.8904884	121.5320245
377951176	38.8922272	121.5308840
377951193	38.8928841	121.5312638
377951218	38.8917448	121.5325879
377951241	38.8909646	121.5317052
377951273	38.8905232	121.5311919
377951297	38.8905232	121.5307300
377951316	38.8900613	121.5308737
377951338	38.8897226	121.5324750
377951358	38.8896918	121.5323416
377951375	38.8898047	121.5320336
377951392	38.8897431	121.5316025
377951406	38.8895686	121.5313151
377951431	38.8892196	121.5310790
377951452	38.8890451	121.5307403
377951473	38.8889733	121.5304426
377951490	38.8881056	121.5326397
377951508	38.8880465	121.5322324
377951534	38.8876260	121.5317659
377951553	38.8870099	121.5317911
377951573	38.8860252	121.5318898
377951592	38.8853475	121.5318877
377951615	38.8870956	121.5334620
377951678	38.8860626	121.5293855
377951700	38.8846768	121.5296935
377951721	38.8844202	121.5298474
377951744	38.8842560	121.5302067
377951772	38.8841907	121.5304573
377951799	38.8842557	121.5317730
377951828	38.8845068	121.5319262
377951854	38.8848096	121.5321631
377951880	38.8850271	121.5323629
377951904	38.8853275	121.5326584
377951919	38.8858226	121.5335527
377951936	38.8859779	121.5340860
377951957	38.8861258	121.5355132
377951975	38.8838177	121.5316271
377951989	38.8834163	121.5315936
377952262	38.8838962	121.5433852
377952277	38.8837041	121.5441931
377952301	38.8837079	121.5452569
377952326	38.8838127	121.5458448
377952352	38.8840542	121.5467489
377952377	38.8842525	121.5472758
377952396	38.8846174	121.5478700
377952414	38.8849472	121.5481385
377952433	38.8851646	121.5483137
377952455	38.8856685	121.5483518
377952470	38.8859312	121.5482594
377952486	38.8861320	121.5480695
377952508	38.8867179	121.5471670
377952533	38.8870048	121.5467278
377952557	38.8869442	121.5451641
377976556	38.8747069	121.5525863
377976577	38.8755794	121.5522142
377976600	38.8780678	121.5519143
377976644	38.8792999	121.5518196
377976670	38.8846284	121.5498869
377976696	38.8832728	121.5503791
377976717	38.8830019	121.5503869
377976735	38.8815956	121.5513620
377976754	38.8808873	121.5516289
377976777	38.8831007	121.5515237
377979776	38.8708608	121.5517770
377979798	38.8701276	121.5520088
377979816	38.8689123	121.5524490
377979839	38.8691452	121.5533190
377979863	38.8696018	121.5546978
377979886	38.8680564	121.5523697
377979917	38.8672352	121.5527639
377979943	38.8670250	121.5527508
377979973	38.8668542	121.5525668
377983467	38.8941137	121.5316527
377983491	38.8946088	121.5314328
377983516	38.8948890	121.5311995
377983540	38.8953862	121.5305485
377983561	38.8955273	121.5304330
377983581	38.8957839	121.5301636
377983605	38.8959122	121.5295990
377983626	38.8958609	121.5290216
377983647	38.8956300	121.5286880
377983672	38.8949627	121.5281106
377983692	38.8946933	121.5276616
377983710	38.8943597	121.5269045
377983742	38.8942442	121.5258781
377983770	38.8936797	121.5281876
377983788	38.8946163	121.5283288
378009631	38.8701823	121.5167453
378009649	38.8694597	121.5167125
378009668	38.8694022	121.5158338
378009687	38.8693529	121.5156285
378009709	38.8694022	121.5152508
378009728	38.8695418	121.5151030
378009750	38.8703712	121.5147827
378009782	38.8705929	121.5145281
378009812	38.8707325	121.5139615
378009831	38.8709132	121.5136166
378009845	38.8709542	121.5127955
378009864	38.8710856	121.5118922
378009882	38.8710199	121.5116047
378009906	38.8707818	121.5114241
378009926	38.8686878	121.5171970
378010185	38.8685071	121.5162773
378010208	38.8696568	121.5158749
378010227	38.8707079	121.5153247
378010248	38.8695007	121.5181742
378010267	38.8689670	121.5188640
378010342	38.8675815	121.5201775
378010524	38.8675956	121.5228878
378010568	38.8776821	121.5157111
378010594	38.8756534	121.5123889
378020274	38.8766924	121.5015709
378020288	38.8784965	121.5015568
378020305	38.8785717	121.5014028
378020327	38.8801012	121.5014252
378020374	38.8772865	121.5002938
378020402	38.8777362	121.5001605
378020432	38.8782864	121.4999799
378020455	38.8798302	121.4982883
378020477	38.8802079	121.4980131
378020503	38.8785615	121.5002028
378020531	38.8793622	121.5014252
378020557	38.8796709	121.5005199
378020603	38.8791651	121.5005301
378020646	38.8791240	121.5005876
378020684	38.8788120	121.5005876
378020704	38.8787381	121.5007190
378020719	38.8785717	121.5007324
378020740	38.8785757	121.5009802
378020765	38.8773567	121.5009642
378020827	38.8777127	121.5004215
378020844	38.8779362	121.5004086
378020873	38.8782286	121.5003695
378020902	38.8782306	121.5009773
378020929	38.8782245	121.5015409
378020957	38.8779280	121.5015356
378020985	38.8779382	121.5009747
378021010	38.8776511	121.5004227
378021333	38.8776645	121.5009685
378021393	38.8776511	121.5015357
378021421	38.8781225	121.5022951
378021451	38.8780960	121.5030463
378021499	38.8768474	121.5030859
378021520	38.8771797	121.5023265
378024438	38.8811467	121.5356972
378024460	38.8802927	121.5358368
378024490	38.8809661	121.5352620
378024519	38.8813274	121.5361489
378024546	38.8806869	121.5366087
378028521	38.8709255	121.5504216
378028537	38.8702346	121.5503086
378028556	38.8689845	121.5501395
378028574	38.8684009	121.5483482
378028590	38.8680824	121.5475348
378028611	38.8703024	121.5483631
378028629	38.8712590	121.5487390
378028646	38.8718410	121.5479055
378028672	38.8716361	121.5483867
378028722	38.8711349	121.5509275
378039355	38.8676672	121.5301647
378039365	38.8683848	121.5300997
378039388	38.8688194	121.5300878
378039408	38.8688411	121.5302604
378039415	38.8695045	121.5302962
378039437	38.8695149	121.5299180
378039460	38.8689007	121.5300664
378039478	38.8683077	121.5281693
378039498	38.8683652	121.5279393
378039525	38.8683159	121.5264448
378039549	38.8664026	121.5298362
378039576	38.8672238	121.5286866
378039602	38.8676179	121.5281775
378039648	38.8689106	121.5280690
378039663	38.8689536	121.5279832
378039683	38.8704784	121.5277477
378039696	38.8721591	121.5275205
378039737	38.8725561	121.5265841
378039755	38.8733580	121.5259849
378039772	38.8732348	121.5257303
378039787	38.8724083	121.5262721
378039799	38.8720483	121.5264887
378039809	38.8718594	121.5260452
378039824	38.8715859	121.5261226
378039834	38.8704182	121.5260917
378039853	38.8701882	121.5260260
378039867	38.8701800	121.5255825
378039887	38.8691828	121.5251831
378041342	38.8688990	121.5249010
378041361	38.8680860	121.5238088
378041461	38.8674834	121.5286934
378041476	38.8678567	121.5287035
378041489	38.8678904	121.5289457
378041507	38.8677592	121.5291408
378041526	38.8676280	121.5291374
378041541	38.8678702	121.5284849
